ligand_id,file_prefix,label,train_test_split,atom_count,xsize,ysize,zsize,p_atom_count1,p_atom_count2,p_xsize,p_ysize,p_zsize
4txs,2/pdbbind2016_general_train_3dnn/4txs,3.0,0,0,0,0,0,0,0,0,0,0
4ty1,2/pdbbind2016_general_train_3dnn/4ty1,9.26,0,0,0,0,0,0,0,0,0,0
4ty8,2/pdbbind2016_general_train_3dnn/4ty8,2.03,0,0,0,0,0,0,0,0,0,0
4ty9,2/pdbbind2016_general_train_3dnn/4ty9,2.05,0,0,0,0,0,0,0,0,0,0
4tya,2/pdbbind2016_general_train_3dnn/4tya,2.39,0,0,0,0,0,0,0,0,0,0
4tyb,2/pdbbind2016_general_train_3dnn/4tyb,1.7,0,0,0,0,0,0,0,0,0,0
4tyl,2/pdbbind2016_general_train_3dnn/4tyl,3.22,0,0,0,0,0,0,0,0,0,0
4tyo,2/pdbbind2016_general_train_3dnn/4tyo,7.1,0,0,0,0,0,0,0,0,0,0
4tz8,2/pdbbind2016_general_train_3dnn/4tz8,3.3,0,0,0,0,0,0,0,0,0,0
4tzm,2/pdbbind2016_general_train_3dnn/4tzm,6.7,0,0,0,0,0,0,0,0,0,0
4tzn,2/pdbbind2016_general_train_3dnn/4tzn,6.52,0,0,0,0,0,0,0,0,0,0
4tzq,2/pdbbind2016_general_train_3dnn/4tzq,6.52,0,0,0,0,0,0,0,0,0,0
4u03,2/pdbbind2016_general_train_3dnn/4u03,5.77,0,0,0,0,0,0,0,0,0,0
4u0a,2/pdbbind2016_general_train_3dnn/4u0a,4.3,0,0,0,0,0,0,0,0,0,0
4u0c,2/pdbbind2016_general_train_3dnn/4u0c,4.31,0,0,0,0,0,0,0,0,0,0
4u0d,2/pdbbind2016_general_train_3dnn/4u0d,4.31,0,0,0,0,0,0,0,0,0,0
4u0e,2/pdbbind2016_general_train_3dnn/4u0e,6.92,0,0,0,0,0,0,0,0,0,0
4u0g,2/pdbbind2016_general_train_3dnn/4u0g,5.29,0,0,0,0,0,0,0,0,0,0
4u0i,2/pdbbind2016_general_train_3dnn/4u0i,8.22,0,0,0,0,0,0,0,0,0,0
4u0m,2/pdbbind2016_general_train_3dnn/4u0m,5.77,0,0,0,0,0,0,0,0,0,0
4u0n,2/pdbbind2016_general_train_3dnn/4u0n,5.77,0,0,0,0,0,0,0,0,0,0
4u0u,2/pdbbind2016_general_train_3dnn/4u0u,5.82,0,0,0,0,0,0,0,0,0,0
4u0x,2/pdbbind2016_general_train_3dnn/4u0x,6.23,0,0,0,0,0,0,0,0,0,0
4u2w,2/pdbbind2016_general_train_3dnn/4u2w,6.0,0,0,0,0,0,0,0,0,0,0
4u2y,2/pdbbind2016_general_train_3dnn/4u2y,3.99,0,0,0,0,0,0,0,0,0,0
4u3f,2/pdbbind2016_general_train_3dnn/4u3f,8.39,0,0,0,0,0,0,0,0,0,0
4u44,2/pdbbind2016_general_train_3dnn/4u44,8.1,0,0,0,0,0,0,0,0,0,0
4u45,2/pdbbind2016_general_train_3dnn/4u45,8.0,0,0,0,0,0,0,0,0,0,0
4u4s,2/pdbbind2016_general_train_3dnn/4u4s,2.92,0,0,0,0,0,0,0,0,0,0
4u4x,2/pdbbind2016_general_train_3dnn/4u4x,5.01,0,0,0,0,0,0,0,0,0,0
4u58,2/pdbbind2016_general_train_3dnn/4u58,2.0,0,0,0,0,0,0,0,0,0,0
4u5j,2/pdbbind2016_general_train_3dnn/4u5j,5.53,0,0,0,0,0,0,0,0,0,0
4u5l,2/pdbbind2016_general_train_3dnn/4u5l,2.4,0,0,0,0,0,0,0,0,0,0
4u5v,2/pdbbind2016_general_train_3dnn/4u5v,3.05,0,0,0,0,0,0,0,0,0,0
4u68,2/pdbbind2016_general_train_3dnn/4u68,4.31,0,0,0,0,0,0,0,0,0,0
4u6e,2/pdbbind2016_general_train_3dnn/4u6e,3.3,0,0,0,0,0,0,0,0,0,0
4u6r,2/pdbbind2016_general_train_3dnn/4u6r,7.85,0,0,0,0,0,0,0,0,0,0
4u6x,2/pdbbind2016_general_train_3dnn/4u6x,6.38,0,0,0,0,0,0,0,0,0,0
4u6y,2/pdbbind2016_general_train_3dnn/4u6y,7.08,0,0,0,0,0,0,0,0,0,0
4u79,2/pdbbind2016_general_train_3dnn/4u79,6.4,0,0,0,0,0,0,0,0,0,0
4u7t,2/pdbbind2016_general_train_3dnn/4u7t,5.67,0,0,0,0,0,0,0,0,0,0
4u7v,2/pdbbind2016_general_train_3dnn/4u7v,5.49,0,0,0,0,0,0,0,0,0,0
4u82,2/pdbbind2016_general_train_3dnn/4u82,5.72,0,0,0,0,0,0,0,0,0,0
4u90,2/pdbbind2016_general_train_3dnn/4u90,6.54,0,0,0,0,0,0,0,0,0,0
4u93,2/pdbbind2016_general_train_3dnn/4u93,7.89,0,0,0,0,0,0,0,0,0,0
4uat,2/pdbbind2016_general_train_3dnn/4uat,5.89,0,0,0,0,0,0,0,0,0,0
4uau,2/pdbbind2016_general_train_3dnn/4uau,5.89,0,0,0,0,0,0,0,0,0,0
4ucd,2/pdbbind2016_general_train_3dnn/4ucd,4.0,0,0,0,0,0,0,0,0,0,0
4uce,2/pdbbind2016_general_train_3dnn/4uce,3.17,0,0,0,0,0,0,0,0,0,0
4uco,2/pdbbind2016_general_train_3dnn/4uco,7.0,0,0,0,0,0,0,0,0,0,0
4ucr,2/pdbbind2016_general_train_3dnn/4ucr,3.3,0,0,0,0,0,0,0,0,0,0
4ucs,2/pdbbind2016_general_train_3dnn/4ucs,4.21,0,0,0,0,0,0,0,0,0,0
4uct,2/pdbbind2016_general_train_3dnn/4uct,3.12,0,0,0,0,0,0,0,0,0,0
4ucu,2/pdbbind2016_general_train_3dnn/4ucu,3.35,0,0,0,0,0,0,0,0,0,0
4ucv,2/pdbbind2016_general_train_3dnn/4ucv,2.88,0,0,0,0,0,0,0,0,0,0
4ud7,2/pdbbind2016_general_train_3dnn/4ud7,8.13,0,0,0,0,0,0,0,0,0,0
4uda,2/pdbbind2016_general_train_3dnn/4uda,7.59,0,0,0,0,0,0,0,0,0,0
4udb,2/pdbbind2016_general_train_3dnn/4udb,9.15,0,0,0,0,0,0,0,0,0,0
4ue1,2/pdbbind2016_general_train_3dnn/4ue1,8.0,0,0,0,0,0,0,0,0,0,0
4ufd,2/pdbbind2016_general_train_3dnn/4ufd,9.68,0,0,0,0,0,0,0,0,0,0
4ufe,2/pdbbind2016_general_train_3dnn/4ufe,8.15,0,0,0,0,0,0,0,0,0,0
4uff,2/pdbbind2016_general_train_3dnn/4uff,7.96,0,0,0,0,0,0,0,0,0,0
4ufg,2/pdbbind2016_general_train_3dnn/4ufg,8.15,0,0,0,0,0,0,0,0,0,0
4ufu,2/pdbbind2016_general_train_3dnn/4ufu,8.0,0,0,0,0,0,0,0,0,0,0
4ufz,2/pdbbind2016_general_train_3dnn/4ufz,6.31,0,0,0,0,0,0,0,0,0,0
4uhg,2/pdbbind2016_general_train_3dnn/4uhg,6.27,0,0,0,0,0,0,0,0,0,0
4ui3,2/pdbbind2016_general_train_3dnn/4ui3,6.88,0,0,0,0,0,0,0,0,0,0
4ui4,2/pdbbind2016_general_train_3dnn/4ui4,7.35,0,0,0,0,0,0,0,0,0,0
4ui6,2/pdbbind2016_general_train_3dnn/4ui6,7.06,0,0,0,0,0,0,0,0,0,0
4ui7,2/pdbbind2016_general_train_3dnn/4ui7,7.36,0,0,0,0,0,0,0,0,0,0
4ui8,2/pdbbind2016_general_train_3dnn/4ui8,7.6,0,0,0,0,0,0,0,0,0,0
4uia,2/pdbbind2016_general_train_3dnn/4uia,6.72,0,0,0,0,0,0,0,0,0,0
4uib,2/pdbbind2016_general_train_3dnn/4uib,9.0,0,0,0,0,0,0,0,0,0,0
4uil,2/pdbbind2016_general_train_3dnn/4uil,7.24,0,0,0,0,0,0,0,0,0,0
4uit,2/pdbbind2016_general_train_3dnn/4uit,6.7,0,0,0,0,0,0,0,0,0,0
4uiu,2/pdbbind2016_general_train_3dnn/4uiu,7.9,0,0,0,0,0,0,0,0,0,0
4uiv,2/pdbbind2016_general_train_3dnn/4uiv,7.8,0,0,0,0,0,0,0,0,0,0
4uiw,2/pdbbind2016_general_train_3dnn/4uiw,7.3,0,0,0,0,0,0,0,0,0,0
4uix,2/pdbbind2016_general_train_3dnn/4uix,7.3,0,0,0,0,0,0,0,0,0,0
4uiy,2/pdbbind2016_general_train_3dnn/4uiy,5.6,0,0,0,0,0,0,0,0,0,0
4uiz,2/pdbbind2016_general_train_3dnn/4uiz,4.7,0,0,0,0,0,0,0,0,0,0
4uj9,2/pdbbind2016_general_train_3dnn/4uj9,8.7,0,0,0,0,0,0,0,0,0,0
4um1,2/pdbbind2016_general_train_3dnn/4um1,5.77,0,0,0,0,0,0,0,0,0,0
4um3,2/pdbbind2016_general_train_3dnn/4um3,7.54,0,0,0,0,0,0,0,0,0,0
4um9,2/pdbbind2016_general_train_3dnn/4um9,8.07,0,0,0,0,0,0,0,0,0,0
4umj,2/pdbbind2016_general_train_3dnn/4umj,5.57,0,0,0,0,0,0,0,0,0,0
4umn,2/pdbbind2016_general_train_3dnn/4umn,7.2,0,0,0,0,0,0,0,0,0,0
4umq,2/pdbbind2016_general_train_3dnn/4umq,5.38,0,0,0,0,0,0,0,0,0,0
4umr,2/pdbbind2016_general_train_3dnn/4umr,3.8,0,0,0,0,0,0,0,0,0,0
4umu,2/pdbbind2016_general_train_3dnn/4umu,6.19,0,0,0,0,0,0,0,0,0,0
4unn,2/pdbbind2016_general_train_3dnn/4unn,6.38,0,0,0,0,0,0,0,0,0,0
4unq,2/pdbbind2016_general_train_3dnn/4unq,6.62,0,0,0,0,0,0,0,0,0,0
4unr,2/pdbbind2016_general_train_3dnn/4unr,8.7,0,0,0,0,0,0,0,0,0,0
4uns,2/pdbbind2016_general_train_3dnn/4uns,6.7,0,0,0,0,0,0,0,0,0,0
4ura,2/pdbbind2016_general_train_3dnn/4ura,5.5,0,0,0,0,0,0,0,0,0,0
4urk,2/pdbbind2016_general_train_3dnn/4urk,5.96,0,0,0,0,0,0,0,0,0,0
4urm,2/pdbbind2016_general_train_3dnn/4urm,8.05,0,0,0,0,0,0,0,0,0,0
4urn,2/pdbbind2016_general_train_3dnn/4urn,4.46,0,0,0,0,0,0,0,0,0,0
4uro,2/pdbbind2016_general_train_3dnn/4uro,8.4,0,0,0,0,0,0,0,0,0,0
4uru,2/pdbbind2016_general_train_3dnn/4uru,2.22,0,0,0,0,0,0,0,0,0,0
4urv,2/pdbbind2016_general_train_3dnn/4urv,2.77,0,0,0,0,0,0,0,0,0,0
4urw,2/pdbbind2016_general_train_3dnn/4urw,2.8,0,0,0,0,0,0,0,0,0,0
4urx,2/pdbbind2016_general_train_3dnn/4urx,2.89,0,0,0,0,0,0,0,0,0,0
4us4,2/pdbbind2016_general_train_3dnn/4us4,5.32,0,0,0,0,0,0,0,0,0,0
4usi,2/pdbbind2016_general_train_3dnn/4usi,4.41,0,0,0,0,0,0,0,0,0,0
4usj,2/pdbbind2016_general_train_3dnn/4usj,4.0,0,0,0,0,0,0,0,0,0,0
4usw,2/pdbbind2016_general_train_3dnn/4usw,2.69,0,0,0,0,0,0,0,0,0,0
4utn,2/pdbbind2016_general_train_3dnn/4utn,6.15,0,0,0,0,0,0,0,0,0,0
4utr,2/pdbbind2016_general_train_3dnn/4utr,6.15,0,0,0,0,0,0,0,0,0,0
4utv,2/pdbbind2016_general_train_3dnn/4utv,5.09,0,0,0,0,0,0,0,0,0,0
4utx,2/pdbbind2016_general_train_3dnn/4utx,5.24,0,0,0,0,0,0,0,0,0,0
4uu5,2/pdbbind2016_general_train_3dnn/4uu5,5.04,0,0,0,0,0,0,0,0,0,0
4uu7,2/pdbbind2016_general_train_3dnn/4uu7,6.08,0,0,0,0,0,0,0,0,0,0
4uu8,2/pdbbind2016_general_train_3dnn/4uu8,6.54,0,0,0,0,0,0,0,0,0,0
4uub,2/pdbbind2016_general_train_3dnn/4uub,4.76,0,0,0,0,0,0,0,0,0,0
4uuh,2/pdbbind2016_general_train_3dnn/4uuh,7.77,0,0,0,0,0,0,0,0,0,0
4uuq,2/pdbbind2016_general_train_3dnn/4uuq,7.54,0,0,0,0,0,0,0,0,0,0
4uv8,2/pdbbind2016_general_train_3dnn/4uv8,6.47,0,0,0,0,0,0,0,0,0,0
4uv9,2/pdbbind2016_general_train_3dnn/4uv9,6.01,0,0,0,0,0,0,0,0,0,0
4uva,2/pdbbind2016_general_train_3dnn/4uva,5.75,0,0,0,0,0,0,0,0,0,0
4uvb,2/pdbbind2016_general_train_3dnn/4uvb,5.49,0,0,0,0,0,0,0,0,0,0
4uvu,2/pdbbind2016_general_train_3dnn/4uvu,5.92,0,0,0,0,0,0,0,0,0,0
4uvw,2/pdbbind2016_general_train_3dnn/4uvw,7.72,0,0,0,0,0,0,0,0,0,0
4uvx,2/pdbbind2016_general_train_3dnn/4uvx,7.96,0,0,0,0,0,0,0,0,0,0
4uvy,2/pdbbind2016_general_train_3dnn/4uvy,8.26,0,0,0,0,0,0,0,0,0,0
4uw1,2/pdbbind2016_general_train_3dnn/4uw1,7.72,0,0,0,0,0,0,0,0,0,0
4uwf,2/pdbbind2016_general_train_3dnn/4uwf,8.15,0,0,0,0,0,0,0,0,0,0
4uwh,2/pdbbind2016_general_train_3dnn/4uwh,8.52,0,0,0,0,0,0,0,0,0,0
4uwk,2/pdbbind2016_general_train_3dnn/4uwk,9.0,0,0,0,0,0,0,0,0,0,0
4uwl,2/pdbbind2016_general_train_3dnn/4uwl,8.57,0,0,0,0,0,0,0,0,0,0
4ux4,2/pdbbind2016_general_train_3dnn/4ux4,7.01,0,0,0,0,0,0,0,0,0,0
4ux6,2/pdbbind2016_general_train_3dnn/4ux6,5.92,0,0,0,0,0,0,0,0,0,0
4ux9,2/pdbbind2016_general_train_3dnn/4ux9,5.1,0,0,0,0,0,0,0,0,0,0
4uxb,2/pdbbind2016_general_train_3dnn/4uxb,7.96,0,0,0,0,0,0,0,0,0,0
4uxh,2/pdbbind2016_general_train_3dnn/4uxh,5.96,0,0,0,0,0,0,0,0,0,0
4uxj,2/pdbbind2016_general_train_3dnn/4uxj,5.42,0,0,0,0,0,0,0,0,0,0
4uxl,2/pdbbind2016_general_train_3dnn/4uxl,10.6,0,0,0,0,0,0,0,0,0,0
4uxq,2/pdbbind2016_general_train_3dnn/4uxq,7.8,0,0,0,0,0,0,0,0,0,0
4uy1,2/pdbbind2016_general_train_3dnn/4uy1,4.7,0,0,0,0,0,0,0,0,0,0
4uyd,2/pdbbind2016_general_train_3dnn/4uyd,4.1,0,0,0,0,0,0,0,0,0,0
4uyh,2/pdbbind2016_general_train_3dnn/4uyh,6.3,0,0,0,0,0,0,0,0,0,0
4uyn,2/pdbbind2016_general_train_3dnn/4uyn,8.4,0,0,0,0,0,0,0,0,0,0
4uzd,2/pdbbind2016_general_train_3dnn/4uzd,9.22,0,0,0,0,0,0,0,0,0,0
4uzh,2/pdbbind2016_general_train_3dnn/4uzh,5.01,0,0,0,0,0,0,0,0,0,0
4v04,2/pdbbind2016_general_train_3dnn/4v04,8.11,0,0,0,0,0,0,0,0,0,0
4v05,2/pdbbind2016_general_train_3dnn/4v05,9.7,0,0,0,0,0,0,0,0,0,0
4v0i,2/pdbbind2016_general_train_3dnn/4v0i,6.33,0,0,0,0,0,0,0,0,0,0
4v11,2/pdbbind2016_general_train_3dnn/4v11,6.49,0,0,0,0,0,0,0,0,0,0
4v1f,2/pdbbind2016_general_train_3dnn/4v1f,7.7,0,0,0,0,0,0,0,0,0,0
4v25,2/pdbbind2016_general_train_3dnn/4v25,7.08,0,0,0,0,0,0,0,0,0,0
4w4s,2/pdbbind2016_general_train_3dnn/4w4s,5.02,0,0,0,0,0,0,0,0,0,0
4w4v,2/pdbbind2016_general_train_3dnn/4w4v,6.94,0,0,0,0,0,0,0,0,0,0
4w4w,2/pdbbind2016_general_train_3dnn/4w4w,7.46,0,0,0,0,0,0,0,0,0,0
4w4x,2/pdbbind2016_general_train_3dnn/4w4x,6.99,0,0,0,0,0,0,0,0,0,0
4w4z,2/pdbbind2016_general_train_3dnn/4w4z,7.52,0,0,0,0,0,0,0,0,0,0
4w50,2/pdbbind2016_general_train_3dnn/4w50,5.85,0,0,0,0,0,0,0,0,0,0
4w53,2/pdbbind2016_general_train_3dnn/4w53,3.99,0,0,0,0,0,0,0,0,0,0
4w54,2/pdbbind2016_general_train_3dnn/4w54,4.17,0,0,0,0,0,0,0,0,0,0
4w57,2/pdbbind2016_general_train_3dnn/4w57,4.85,0,0,0,0,0,0,0,0,0,0
4w5a,2/pdbbind2016_general_train_3dnn/4w5a,3.77,0,0,0,0,0,0,0,0,0,0
4w5j,2/pdbbind2016_general_train_3dnn/4w5j,7.24,0,0,0,0,0,0,0,0,0,0
4w7p,2/pdbbind2016_general_train_3dnn/4w7p,7.49,0,0,0,0,0,0,0,0,0,0
4w9e,2/pdbbind2016_general_train_3dnn/4w9e,5.15,0,0,0,0,0,0,0,0,0,0
4w9g,2/pdbbind2016_general_train_3dnn/4w9g,5.26,0,0,0,0,0,0,0,0,0,0
4w9n,2/pdbbind2016_general_train_3dnn/4w9n,4.26,0,0,0,0,0,0,0,0,0,0
4w9q,2/pdbbind2016_general_train_3dnn/4w9q,6.85,0,0,0,0,0,0,0,0,0,0
4w9w,2/pdbbind2016_general_train_3dnn/4w9w,7.48,0,0,0,0,0,0,0,0,0,0
4w9x,2/pdbbind2016_general_train_3dnn/4w9x,7.4,0,0,0,0,0,0,0,0,0,0
4waf,2/pdbbind2016_general_train_3dnn/4waf,5.0,0,0,0,0,0,0,0,0,0,0
4wag,2/pdbbind2016_general_train_3dnn/4wag,7.08,0,0,0,0,0,0,0,0,0,0
4wbg,2/pdbbind2016_general_train_3dnn/4wbg,5.55,0,0,0,0,0,0,0,0,0,0
4wbo,2/pdbbind2016_general_train_3dnn/4wbo,4.2,0,0,0,0,0,0,0,0,0,0
4wcf,2/pdbbind2016_general_train_3dnn/4wcf,4.28,0,0,0,0,0,0,0,0,0,0
4wci,2/pdbbind2016_general_train_3dnn/4wci,5.05,0,0,0,0,0,0,0,0,0,0
4wcu,2/pdbbind2016_general_train_3dnn/4wcu,8.52,0,0,0,0,0,0,0,0,0,0
4wet,2/pdbbind2016_general_train_3dnn/4wet,3.35,0,0,0,0,0,0,0,0,0,0
4wey,2/pdbbind2016_general_train_3dnn/4wey,3.5,0,0,0,0,0,0,0,0,0,0
4wf2,2/pdbbind2016_general_train_3dnn/4wf2,8.1,0,0,0,0,0,0,0,0,0,0
4wf4,2/pdbbind2016_general_train_3dnn/4wf4,3.11,0,0,0,0,0,0,0,0,0,0
4wf6,2/pdbbind2016_general_train_3dnn/4wf6,6.3,0,0,0,0,0,0,0,0,0,0
4wgi,2/pdbbind2016_general_train_3dnn/4wgi,5.35,0,0,0,0,0,0,0,0,0,0
4wh9,2/pdbbind2016_general_train_3dnn/4wh9,3.0,0,0,0,0,0,0,0,0,0,0
4whh,2/pdbbind2016_general_train_3dnn/4whh,7.4,0,0,0,0,0,0,0,0,0,0
4whl,2/pdbbind2016_general_train_3dnn/4whl,6.4,0,0,0,0,0,0,0,0,0,0
4whq,2/pdbbind2016_general_train_3dnn/4whq,4.12,0,0,0,0,0,0,0,0,0,0
4whr,2/pdbbind2016_general_train_3dnn/4whr,4.12,0,0,0,0,0,0,0,0,0,0
4wht,2/pdbbind2016_general_train_3dnn/4wht,8.1,0,0,0,0,0,0,0,0,0,0
4why,2/pdbbind2016_general_train_3dnn/4why,8.1,0,0,0,0,0,0,0,0,0,0
4whz,2/pdbbind2016_general_train_3dnn/4whz,9.0,0,0,0,0,0,0,0,0,0,0
4wi1,2/pdbbind2016_general_train_3dnn/4wi1,5.3,0,0,0,0,0,0,0,0,0,0
4wj5,2/pdbbind2016_general_train_3dnn/4wj5,6.29,0,0,0,0,0,0,0,0,0,0
4wj7,2/pdbbind2016_general_train_3dnn/4wj7,4.89,0,0,0,0,0,0,0,0,0,0
4wk2,2/pdbbind2016_general_train_3dnn/4wk2,6.94,0,0,0,0,0,0,0,0,0,0
4wkc,2/pdbbind2016_general_train_3dnn/4wkc,12.68,0,0,0,0,0,0,0,0,0,0
4wke,2/pdbbind2016_general_train_3dnn/4wke,8.1,0,0,0,0,0,0,0,0,0,0
4wki,2/pdbbind2016_general_train_3dnn/4wki,8.3,0,0,0,0,0,0,0,0,0,0
4wks,2/pdbbind2016_general_train_3dnn/4wks,2.7,0,0,0,0,0,0,0,0,0,0
4wkt,2/pdbbind2016_general_train_3dnn/4wkt,3.26,0,0,0,0,0,0,0,0,0,0
4wku,2/pdbbind2016_general_train_3dnn/4wku,5.68,0,0,0,0,0,0,0,0,0,0
4wkv,2/pdbbind2016_general_train_3dnn/4wkv,6.79,0,0,0,0,0,0,0,0,0,0
4wlb,2/pdbbind2016_general_train_3dnn/4wlb,6.74,0,0,0,0,0,0,0,0,0,0
4wm9,2/pdbbind2016_general_train_3dnn/4wm9,6.92,0,0,0,0,0,0,0,0,0,0
4wmc,2/pdbbind2016_general_train_3dnn/4wmc,8.05,0,0,0,0,0,0,0,0,0,0
4wmu,2/pdbbind2016_general_train_3dnn/4wmu,6.74,0,0,0,0,0,0,0,0,0,0
4wmv,2/pdbbind2016_general_train_3dnn/4wmv,4.03,0,0,0,0,0,0,0,0,0,0
4wmx,2/pdbbind2016_general_train_3dnn/4wmx,4.85,0,0,0,0,0,0,0,0,0,0
4wmy,2/pdbbind2016_general_train_3dnn/4wmy,7.07,0,0,0,0,0,0,0,0,0,0
4wn0,2/pdbbind2016_general_train_3dnn/4wn0,3.22,0,0,0,0,0,0,0,0,0,0
4wnk,2/pdbbind2016_general_train_3dnn/4wnk,6.42,0,0,0,0,0,0,0,0,0,0
4wnm,2/pdbbind2016_general_train_3dnn/4wnm,7.59,0,0,0,0,0,0,0,0,0,0
4wno,2/pdbbind2016_general_train_3dnn/4wno,6.8,0,0,0,0,0,0,0,0,0,0
4wnp,2/pdbbind2016_general_train_3dnn/4wnp,8.1,0,0,0,0,0,0,0,0,0,0
4wp7,2/pdbbind2016_general_train_3dnn/4wp7,6.1,0,0,0,0,0,0,0,0,0,0
4wpf,2/pdbbind2016_general_train_3dnn/4wpf,6.6,0,0,0,0,0,0,0,0,0,0
4wph,2/pdbbind2016_general_train_3dnn/4wph,5.8,0,0,0,0,0,0,0,0,0,0
4wpn,2/pdbbind2016_general_train_3dnn/4wpn,6.68,0,0,0,0,0,0,0,0,0,0
4wq2,2/pdbbind2016_general_train_3dnn/4wq2,6.3,0,0,0,0,0,0,0,0,0,0
4wq3,2/pdbbind2016_general_train_3dnn/4wq3,7.0,0,0,0,0,0,0,0,0,0,0
4wr7,2/pdbbind2016_general_train_3dnn/4wr7,11.7,0,0,0,0,0,0,0,0,0,0
4wr8,2/pdbbind2016_general_train_3dnn/4wr8,6.23,0,0,0,0,0,0,0,0,0,0
4wri,2/pdbbind2016_general_train_3dnn/4wri,9.01,0,0,0,0,0,0,0,0,0,0
4wrq,2/pdbbind2016_general_train_3dnn/4wrq,5.34,0,0,0,0,0,0,0,0,0,0
4wrs,2/pdbbind2016_general_train_3dnn/4wrs,9.4,0,0,0,0,0,0,0,0,0,0
4wsj,2/pdbbind2016_general_train_3dnn/4wsj,7.33,0,0,0,0,0,0,0,0,0,0
4wsk,2/pdbbind2016_general_train_3dnn/4wsk,6.43,0,0,0,0,0,0,0,0,0,0
4wsy,2/pdbbind2016_general_train_3dnn/4wsy,7.77,0,0,0,0,0,0,0,0,0,0
4wt6,2/pdbbind2016_general_train_3dnn/4wt6,7.92,0,0,0,0,0,0,0,0,0,0
4wtu,2/pdbbind2016_general_train_3dnn/4wtu,9.52,0,0,0,0,0,0,0,0,0,0
4wuy,2/pdbbind2016_general_train_3dnn/4wuy,7.82,0,0,0,0,0,0,0,0,0,0
4wvl,2/pdbbind2016_general_train_3dnn/4wvl,6.88,0,0,0,0,0,0,0,0,0,0
4wvs,2/pdbbind2016_general_train_3dnn/4wvs,6.27,0,0,0,0,0,0,0,0,0,0
4wvt,2/pdbbind2016_general_train_3dnn/4wvt,5.31,0,0,0,0,0,0,0,0,0,0
4wvu,2/pdbbind2016_general_train_3dnn/4wvu,5.71,0,0,0,0,0,0,0,0,0,0
4ww6,2/pdbbind2016_general_train_3dnn/4ww6,10.21,0,0,0,0,0,0,0,0,0,0
4ww8,2/pdbbind2016_general_train_3dnn/4ww8,10.17,0,0,0,0,0,0,0,0,0,0
4wwn,2/pdbbind2016_general_train_3dnn/4wwn,6.07,0,0,0,0,0,0,0,0,0,0
4wwo,2/pdbbind2016_general_train_3dnn/4wwo,7.42,0,0,0,0,0,0,0,0,0,0
4wwp,2/pdbbind2016_general_train_3dnn/4wwp,6.92,0,0,0,0,0,0,0,0,0,0
4wx4,2/pdbbind2016_general_train_3dnn/4wx4,9.22,0,0,0,0,0,0,0,0,0,0
4wx6,2/pdbbind2016_general_train_3dnn/4wx6,9.0,0,0,0,0,0,0,0,0,0,0
4wxi,2/pdbbind2016_general_train_3dnn/4wxi,8.08,0,0,0,0,0,0,0,0,0,0
4wy1,2/pdbbind2016_general_train_3dnn/4wy1,5.29,0,0,0,0,0,0,0,0,0,0
4wy3,2/pdbbind2016_general_train_3dnn/4wy3,3.62,0,0,0,0,0,0,0,0,0,0
4wy6,2/pdbbind2016_general_train_3dnn/4wy6,5.97,0,0,0,0,0,0,0,0,0,0
4wym,2/pdbbind2016_general_train_3dnn/4wym,4.0,0,0,0,0,0,0,0,0,0,0
4wyo,2/pdbbind2016_general_train_3dnn/4wyo,6.95,0,0,0,0,0,0,0,0,0,0
4wyy,2/pdbbind2016_general_train_3dnn/4wyy,6.0,0,0,0,0,0,0,0,0,0,0
4wyz,2/pdbbind2016_general_train_3dnn/4wyz,4.3,0,0,0,0,0,0,0,0,0,0
4wz4,2/pdbbind2016_general_train_3dnn/4wz4,6.44,0,0,0,0,0,0,0,0,0,0
4wz5,2/pdbbind2016_general_train_3dnn/4wz5,5.51,0,0,0,0,0,0,0,0,0,0
4wz6,2/pdbbind2016_general_train_3dnn/4wz6,5.6,0,0,0,0,0,0,0,0,0,0
4wz8,2/pdbbind2016_general_train_3dnn/4wz8,7.21,0,0,0,0,0,0,0,0,0,0
4x0f,2/pdbbind2016_general_train_3dnn/4x0f,7.0,0,0,0,0,0,0,0,0,0,0
4x0u,2/pdbbind2016_general_train_3dnn/4x0u,7.4,0,0,0,0,0,0,0,0,0,0
4x0z,2/pdbbind2016_general_train_3dnn/4x0z,3.15,0,0,0,0,0,0,0,0,0,0
4x11,2/pdbbind2016_general_train_3dnn/4x11,2.22,0,0,0,0,0,0,0,0,0,0
4x13,2/pdbbind2016_general_train_3dnn/4x13,3.3,0,0,0,0,0,0,0,0,0,0
4x14,2/pdbbind2016_general_train_3dnn/4x14,2.92,0,0,0,0,0,0,0,0,0,0
4x1f,2/pdbbind2016_general_train_3dnn/4x1f,7.97,0,0,0,0,0,0,0,0,0,0
4x1n,2/pdbbind2016_general_train_3dnn/4x1n,6.42,0,0,0,0,0,0,0,0,0,0
4x1p,2/pdbbind2016_general_train_3dnn/4x1p,4.2,0,0,0,0,0,0,0,0,0,0
4x1q,2/pdbbind2016_general_train_3dnn/4x1q,5.3,0,0,0,0,0,0,0,0,0,0
4x1r,2/pdbbind2016_general_train_3dnn/4x1r,6.4,0,0,0,0,0,0,0,0,0,0
4x1s,2/pdbbind2016_general_train_3dnn/4x1s,6.87,0,0,0,0,0,0,0,0,0,0
4x2i,2/pdbbind2016_general_train_3dnn/4x2i,6.46,0,0,0,0,0,0,0,0,0,0
4x2l,2/pdbbind2016_general_train_3dnn/4x2l,4.44,0,0,0,0,0,0,0,0,0,0
